window,strategy,metric,variable,episode_id,seg_start,seg_end,seg_length,stat_max
6H,golden,ks,var_7,1,2025-01-02 00:00:00,2025-01-02 06:00:00,0 days 06:00:00,0.1572437673130194
6H,golden,ks,var_7,2,2025-01-02 12:00:00,2025-01-04 12:00:00,2 days 00:00:00,0.7419205909510619
6H,golden,ks,var_7,3,2025-01-04 18:00:00,2025-01-05 00:00:00,0 days 06:00:00,0.22725992613111726
6H,golden,ks,var_7,4,2025-01-05 06:00:00,2025-01-05 12:00:00,0 days 06:00:00,0.21528393351800554
6H,golden,ks,var_7,5,2025-01-06 00:00:00,2025-01-06 12:00:00,0 days 12:00:00,0.19275161588180978
6H,golden,ks,var_7,6,2025-01-08 12:00:00,2025-01-08 18:00:00,0 days 06:00:00,0.176269621421976
6H,golden,ks,var_7,7,2025-01-09 18:00:00,2025-01-10 00:00:00,0 days 06:00:00,0.18333795013850415
6H,golden,ks,var_7,8,2025-01-10 06:00:00,2025-01-10 12:00:00,0 days 06:00:00,0.19475069252077562
6H,golden,ks,var_7,9,2025-01-11 06:00:00,2025-01-11 12:00:00,0 days 06:00:00,0.17020544783010158
6H,golden,ks,var_7,10,2025-01-13 06:00:00,2025-01-14 18:00:00,1 days 12:00:00,0.4501131117266851
6H,golden,ks,var_7,11,2025-01-15 12:00:00,2025-01-15 18:00:00,0 days 06:00:00,0.2669644506001847
6H,golden,ks,var_7,12,2025-01-16 06:00:00,2025-01-16 12:00:00,0 days 06:00:00,0.19411588180978762
6H,golden,ks,var_7,13,2025-01-17 06:00:00,2025-01-17 12:00:00,0 days 06:00:00,0.17991920590951063
6H,golden,ks,var_7,14,2025-01-17 18:00:00,2025-01-18 00:00:00,0 days 06:00:00,0.1564612188365651
6H,golden,ks,var_7,15,2025-01-18 06:00:00,2025-01-18 12:00:00,0 days 06:00:00,0.17219529085872576
6H,golden,ks,var_7,16,2025-01-19 06:00:00,2025-01-20 18:00:00,1 days 12:00:00,0.6782940904893814
6H,golden,ks,var_8,1,2025-01-01 06:00:00,2025-01-02 00:00:00,0 days 18:00:00,0.16503462603878116
6H,golden,ks,var_8,2,2025-01-02 12:00:00,2025-01-03 12:00:00,1 days 00:00:00,0.19300784856879039
6H,golden,ks,var_8,3,2025-01-03 18:00:00,2025-01-04 00:00:00,0 days 06:00:00,0.15413896583564174
6H,golden,ks,var_8,4,2025-01-07 12:00:00,2025-01-07 18:00:00,0 days 06:00:00,0.21314635272391505
6H,golden,ks,var_8,5,2025-01-10 00:00:00,2025-01-11 12:00:00,1 days 12:00:00,0.2447045244690674
6H,golden,ks,var_8,6,2025-01-12 00:00:00,2025-01-12 06:00:00,0 days 06:00:00,0.18907202216066482
6H,golden,ks,var_8,7,2025-01-12 12:00:00,2025-01-12 18:00:00,0 days 06:00:00,0.21846260387811633
6H,golden,ks,var_8,8,2025-01-13 06:00:00,2025-01-13 12:00:00,0 days 06:00:00,0.1996814404432133
6H,golden,ks,var_8,9,2025-01-14 12:00:00,2025-01-14 18:00:00,0 days 06:00:00,0.15825484764542935
6H,golden,ks,var_8,10,2025-01-15 12:00:00,2025-01-16 12:00:00,1 days 00:00:00,0.5541505078485688
6H,golden,ks,var_8,11,2025-01-17 12:00:00,2025-01-20 18:00:00,3 days 06:00:00,0.889443674976916
6H,golden,ks,var_9,1,2025-01-01 06:00:00,2025-01-01 12:00:00,0 days 06:00:00,0.241036402809256
6H,golden,ks,var_9,2,2025-01-02 12:00:00,2025-01-02 18:00:00,0 days 06:00:00,0.15441135734072023
6H,golden,ks,var_9,3,2025-01-04 00:00:00,2025-01-04 06:00:00,0 days 06:00:00,0.1711241920590951
6H,golden,ks,var_9,4,2025-01-06 06:00:00,2025-01-06 12:00:00,0 days 06:00:00,0.15336334256694367
6H,golden,ks,var_9,5,2025-01-07 00:00:00,2025-01-07 06:00:00,0 days 06:00:00,0.19545475530932593
6H,golden,ks,var_9,6,2025-01-07 12:00:00,2025-01-07 18:00:00,0 days 06:00:00,0.1833471837488458
6H,golden,ks,var_9,7,2025-01-08 00:00:00,2025-01-08 06:00:00,0 days 06:00:00,0.17522160664819944
6H,golden,ks,var_9,8,2025-01-09 06:00:00,2025-01-09 18:00:00,0 days 12:00:00,0.16619344413665743
6H,golden,ks,var_9,9,2025-01-10 18:00:00,2025-01-11 06:00:00,0 days 12:00:00,0.24063019390581716
6H,golden,ks,var_9,10,2025-01-11 12:00:00,2025-01-11 18:00:00,0 days 06:00:00,0.25441135734072023
6H,golden,ks,var_9,11,2025-01-12 00:00:00,2025-01-13 18:00:00,1 days 18:00:00,0.3182225300092336
6H,golden,ks,var_9,12,2025-01-14 18:00:00,2025-01-15 00:00:00,0 days 06:00:00,0.19454062788550322
6H,golden,ks,var_9,13,2025-01-15 06:00:00,2025-01-15 12:00:00,0 days 06:00:00,0.21713527239150507
6H,golden,ks,var_9,14,2025-01-16 06:00:00,2025-01-16 12:00:00,0 days 06:00:00,0.21159279778393353
6H,golden,ks,var_9,15,2025-01-16 18:00:00,2025-01-17 00:00:00,0 days 06:00:00,0.24221144967682365
6H,golden,ks,var_9,16,2025-01-17 06:00:00,2025-01-17 12:00:00,0 days 06:00:00,0.23761311172668514
6H,golden,ks,var_9,17,2025-01-17 18:00:00,2025-01-20 06:00:00,2 days 12:00:00,0.360854108956602
6H,golden,ks,var_9,18,2025-01-20 12:00:00,2025-01-20 18:00:00,0 days 06:00:00,0.17197137580794092
6H,golden,mannwhitney,var_1,1,2025-01-01 12:00:00,2025-01-02 00:00:00,0 days 12:00:00,0.6385687903970453
6H,golden,mannwhitney,var_1,2,2025-01-02 12:00:00,2025-01-02 18:00:00,0 days 06:00:00,0.6145914127423823
6H,golden,mannwhitney,var_1,3,2025-01-03 00:00:00,2025-01-03 12:00:00,0 days 12:00:00,0.5940650969529085
6H,golden,mannwhitney,var_1,4,2025-01-04 00:00:00,2025-01-04 12:00:00,0 days 12:00:00,0.6214727608494921
6H,golden,mannwhitney,var_1,5,2025-01-05 00:00:00,2025-01-05 06:00:00,0 days 06:00:00,0.6156209602954755
6H,golden,mannwhitney,var_1,6,2025-01-05 12:00:00,2025-01-05 18:00:00,0 days 06:00:00,0.57
6H,golden,mannwhitney,var_1,7,2025-01-06 18:00:00,2025-01-07 00:00:00,0 days 06:00:00,0.5659810710987996
6H,golden,mannwhitney,var_1,8,2025-01-07 06:00:00,2025-01-08 00:00:00,0 days 18:00:00,0.6005794090489381
6H,golden,mannwhitney,var_1,9,2025-01-08 06:00:00,2025-01-08 12:00:00,0 days 06:00:00,0.5929639889196676
6H,golden,mannwhitney,var_1,10,2025-01-09 12:00:00,2025-01-09 18:00:00,0 days 06:00:00,0.6335041551246537
6H,golden,mannwhitney,var_1,11,2025-01-10 00:00:00,2025-01-10 06:00:00,0 days 06:00:00,0.5588850415512465
6H,golden,mannwhitney,var_1,12,2025-01-11 00:00:00,2025-01-11 06:00:00,0 days 06:00:00,0.5681717451523546
6H,golden,mannwhitney,var_1,13,2025-01-11 12:00:00,2025-01-12 06:00:00,0 days 18:00:00,0.5758818097876269
6H,golden,mannwhitney,var_1,14,2025-01-12 12:00:00,2025-01-13 00:00:00,0 days 12:00:00,0.5958910433979686
6H,golden,mannwhitney,var_1,15,2025-01-17 06:00:00,2025-01-17 12:00:00,0 days 06:00:00,0.5901500461680517
6H,golden,mannwhitney,var_1,16,2025-01-18 06:00:00,2025-01-18 12:00:00,0 days 06:00:00,0.623769621421976
6H,golden,mannwhitney,var_10,1,2025-01-01 06:00:00,2025-01-01 18:00:00,0 days 12:00:00,0.6181230588432804
6H,golden,mannwhitney,var_10,2,2025-01-14 18:00:00,2025-01-15 00:00:00,0 days 06:00:00,0.5739289012003693
6H,golden,mannwhitney,var_2,1,2025-01-01 06:00:00,2025-01-01 12:00:00,0 days 06:00:00,0.5613895184532304
6H,golden,mannwhitney,var_2,2,2025-01-02 18:00:00,2025-01-03 00:00:00,0 days 06:00:00,0.5778808864265927
6H,golden,mannwhitney,var_2,3,2025-01-08 12:00:00,2025-01-08 18:00:00,0 days 06:00:00,0.5788296398891967
6H,golden,mannwhitney,var_2,4,2025-01-11 18:00:00,2025-01-12 00:00:00,0 days 06:00:00,0.5708287165281625
6H,golden,mannwhitney,var_2,5,2025-01-13 06:00:00,2025-01-13 12:00:00,0 days 06:00:00,0.5513134810710988
6H,golden,mannwhitney,var_2,6,2025-01-13 18:00:00,2025-01-14 00:00:00,0 days 06:00:00,0.559263619575254
6H,golden,mannwhitney,var_2,7,2025-01-14 12:00:00,2025-01-14 18:00:00,0 days 06:00:00,0.5885457063711912
6H,golden,mannwhitney,var_2,8,2025-01-15 00:00:00,2025-01-15 06:00:00,0 days 06:00:00,0.5633010156971375
6H,golden,mannwhitney,var_2,9,2025-01-18 18:00:00,2025-01-19 00:00:00,0 days 06:00:00,0.6352054478301016
6H,golden,mannwhitney,var_2,10,2025-01-19 06:00:00,2025-01-19 12:00:00,0 days 06:00:00,0.5872183748845798
6H,golden,mannwhitney,var_2,11,2025-01-20 12:00:00,2025-01-20 18:00:00,0 days 06:00:00,0.6097437673130194
6H,golden,mannwhitney,var_3,1,2025-01-01 06:00:00,2025-01-01 12:00:00,0 days 06:00:00,0.6004253056884635
6H,golden,mannwhitney,var_3,2,2025-01-02 00:00:00,2025-01-02 12:00:00,0 days 12:00:00,0.5850623268698061
6H,golden,mannwhitney,var_3,3,2025-01-05 00:00:00,2025-01-06 00:00:00,1 days 00:00:00,0.604145891043398
6H,golden,mannwhitney,var_3,4,2025-01-06 18:00:00,2025-01-07 00:00:00,0 days 06:00:00,0.5945244690674053
6H,golden,mannwhitney,var_3,5,2025-01-09 00:00:00,2025-01-09 06:00:00,0 days 06:00:00,0.5548222530009234
6H,golden,mannwhitney,var_3,6,2025-01-09 18:00:00,2025-01-10 00:00:00,0 days 06:00:00,0.5715489381348107
6H,golden,mannwhitney,var_3,7,2025-01-10 18:00:00,2025-01-11 00:00:00,0 days 06:00:00,0.5918351800554017
6H,golden,mannwhitney,var_3,8,2025-01-13 00:00:00,2025-01-13 06:00:00,0 days 06:00:00,0.5837349953831948
6H,golden,mannwhitney,var_4,1,2025-01-03 06:00:00,2025-01-03 12:00:00,0 days 06:00:00,0.6234510618651893
6H,golden,mannwhitney,var_4,2,2025-01-04 00:00:00,2025-01-04 06:00:00,0 days 06:00:00,0.5678208679593721
6H,golden,mannwhitney,var_4,3,2025-01-04 12:00:00,2025-01-05 00:00:00,0 days 12:00:00,0.5862880886426592
6H,golden,mannwhitney,var_4,4,2025-01-05 18:00:00,2025-01-06 00:00:00,0 days 06:00:00,0.5761288088642659
6H,golden,mannwhitney,var_4,5,2025-01-06 18:00:00,2025-01-07 00:00:00,0 days 06:00:00,0.603977377654663
6H,golden,mannwhitney,var_4,6,2025-01-14 18:00:00,2025-01-15 06:00:00,0 days 12:00:00,0.6619506001846722
6H,golden,mannwhitney,var_4,7,2025-01-20 12:00:00,2025-01-20 18:00:00,0 days 06:00:00,0.5820475530932595
6H,golden,mannwhitney,var_5,1,2025-01-01 06:00:00,2025-01-01 12:00:00,0 days 06:00:00,0.6233834186742774
6H,golden,mannwhitney,var_5,2,2025-01-02 06:00:00,2025-01-02 12:00:00,0 days 06:00:00,0.559016620498615
6H,golden,mannwhitney,var_5,3,2025-01-02 18:00:00,2025-01-03 00:00:00,0 days 06:00:00,0.5741204986149584
6H,golden,mannwhitney,var_5,4,2025-01-04 18:00:00,2025-01-05 06:00:00,0 days 12:00:00,0.587954755309326
6H,golden,mannwhitney,var_5,5,2025-01-06 12:00:00,2025-01-06 18:00:00,0 days 06:00:00,0.6032825484764542
6H,golden,mannwhitney,var_5,6,2025-01-09 18:00:00,2025-01-10 12:00:00,0 days 18:00:00,0.5930355493998153
6H,golden,mannwhitney,var_5,7,2025-01-10 18:00:00,2025-01-11 00:00:00,0 days 06:00:00,0.584455216989843
6H,golden,mannwhitney,var_5,8,2025-01-12 18:00:00,2025-01-13 00:00:00,0 days 06:00:00,0.5548915050784857
6H,golden,mannwhitney,var_5,9,2025-01-13 06:00:00,2025-01-13 12:00:00,0 days 06:00:00,0.5551939058171745
6H,golden,mannwhitney,var_5,10,2025-01-14 12:00:00,2025-01-15 00:00:00,0 days 12:00:00,0.5981717451523546
6H,golden,mannwhitney,var_5,11,2025-01-15 06:00:00,2025-01-15 12:00:00,0 days 06:00:00,0.6201731301939059
6H,golden,mannwhitney,var_5,12,2025-01-19 00:00:00,2025-01-19 06:00:00,0 days 06:00:00,0.5599145891043398
6H,golden,mannwhitney,var_5,13,2025-01-19 18:00:00,2025-01-20 06:00:00,0 days 12:00:00,0.5688111726685134
6H,golden,mannwhitney,var_6,1,2025-01-01 06:00:00,2025-01-01 12:00:00,0 days 06:00:00,0.568082486919052
6H,golden,mannwhitney,var_6,2,2025-01-06 00:00:00,2025-01-06 06:00:00,0 days 06:00:00,0.5545521698984303
6H,golden,mannwhitney,var_6,3,2025-01-08 06:00:00,2025-01-08 12:00:00,0 days 06:00:00,0.5558864265927977
6H,golden,mannwhitney,var_6,4,2025-01-10 12:00:00,2025-01-10 18:00:00,0 days 06:00:00,0.597449215143121
6H,golden,mannwhitney,var_6,5,2025-01-11 00:00:00,2025-01-11 06:00:00,0 days 06:00:00,0.5649122807017544
6H,golden,mannwhitney,var_6,6,2025-01-13 12:00:00,2025-01-13 18:00:00,0 days 06:00:00,0.584235918744229
6H,golden,mannwhitney,var_6,7,2025-01-14 06:00:00,2025-01-14 12:00:00,0 days 06:00:00,0.5859233610341643
6H,golden,mannwhitney,var_6,8,2025-01-15 18:00:00,2025-01-16 00:00:00,0 days 06:00:00,0.5738596491228071
6H,golden,mannwhitney,var_7,1,2025-01-17 06:00:00,2025-01-17 12:00:00,0 days 06:00:00,0.6050992613111726
6H,golden,mannwhitney,var_7,2,2025-01-17 18:00:00,2025-01-18 00:00:00,0 days 06:00:00,0.5625323176361957
6H,golden,mannwhitney,var_7,3,2025-01-18 06:00:00,2025-01-18 12:00:00,0 days 06:00:00,0.5927931671283472
6H,golden,mannwhitney,var_8,1,2025-01-01 06:00:00,2025-01-01 12:00:00,0 days 06:00:00,0.5797028456308234
6H,golden,mannwhitney,var_8,2,2025-01-05 18:00:00,2025-01-06 00:00:00,0 days 06:00:00,0.5676708217913204
6H,golden,mannwhitney,var_8,3,2025-01-08 18:00:00,2025-01-09 00:00:00,0 days 06:00:00,0.5601108033240997
6H,golden,mannwhitney,var_8,4,2025-01-09 18:00:00,2025-01-11 12:00:00,1 days 18:00:00,0.6281301939058171
6H,golden,mannwhitney,var_8,5,2025-01-12 00:00:00,2025-01-12 06:00:00,0 days 06:00:00,0.6153070175438596
6H,golden,mannwhitney,var_8,6,2025-01-12 12:00:00,2025-01-12 18:00:00,0 days 06:00:00,0.6156717451523546
6H,golden,mannwhitney,var_8,7,2025-01-13 12:00:00,2025-01-13 18:00:00,0 days 06:00:00,0.5770475530932595
6H,golden,mannwhitney,var_8,8,2025-01-14 12:00:00,2025-01-14 18:00:00,0 days 06:00:00,0.5746283471837489
6H,golden,mannwhitney,var_9,1,2025-01-01 12:00:00,2025-01-01 18:00:00,0 days 06:00:00,0.5549030470914127
6H,golden,mannwhitney,var_9,2,2025-01-02 12:00:00,2025-01-02 18:00:00,0 days 06:00:00,0.5907894736842105
6H,golden,mannwhitney,var_9,3,2025-01-03 06:00:00,2025-01-03 12:00:00,0 days 06:00:00,0.563898891966759
6H,golden,mannwhitney,var_9,4,2025-01-03 18:00:00,2025-01-04 12:00:00,0 days 18:00:00,0.5852100646352724
6H,golden,mannwhitney,var_9,5,2025-01-04 18:00:00,2025-01-05 00:00:00,0 days 06:00:00,0.5859949215143121
6H,golden,mannwhitney,var_9,6,2025-01-06 06:00:00,2025-01-06 12:00:00,0 days 06:00:00,0.5718374884579871
6H,golden,mannwhitney,var_9,7,2025-01-07 00:00:00,2025-01-07 06:00:00,0 days 06:00:00,0.5644506001846722
6H,golden,mannwhitney,var_9,8,2025-01-15 12:00:00,2025-01-16 00:00:00,0 days 12:00:00,0.5794344413665743
6H,golden,mannwhitney,var_9,9,2025-01-16 06:00:00,2025-01-16 12:00:00,0 days 06:00:00,0.6418351800554016
6H,golden,psi,var_1,1,2025-01-01 12:00:00,2025-01-01 18:00:00,0 days 06:00:00,0.250413334318335
6H,golden,psi,var_1,2,2025-01-02 12:00:00,2025-01-02 18:00:00,0 days 06:00:00,0.23234291505136828
6H,golden,psi,var_1,3,2025-01-04 00:00:00,2025-01-04 06:00:00,0 days 06:00:00,0.20138387933148905
6H,golden,psi,var_1,4,2025-01-05 00:00:00,2025-01-05 06:00:00,0 days 06:00:00,0.20487284114212598
6H,golden,psi,var_1,5,2025-01-07 18:00:00,2025-01-08 00:00:00,0 days 06:00:00,0.32552000109729656
6H,golden,psi,var_1,6,2025-01-09 12:00:00,2025-01-09 18:00:00,0 days 06:00:00,0.26460061772114396
6H,golden,psi,var_1,7,2025-01-13 06:00:00,2025-01-16 06:00:00,3 days 00:00:00,0.9810563468600746
6H,golden,psi,var_1,8,2025-01-18 06:00:00,2025-01-18 12:00:00,0 days 06:00:00,0.20813094013215552
6H,golden,psi,var_1,9,2025-01-19 00:00:00,2025-01-20 18:00:00,1 days 18:00:00,4.483612599925928
6H,golden,psi,var_10,1,2025-01-01 06:00:00,2025-01-01 12:00:00,0 days 06:00:00,0.2292965407807564
6H,golden,psi,var_10,2,2025-01-06 12:00:00,2025-01-11 18:00:00,5 days 06:00:00,8.374909883947037
6H,golden,psi,var_10,3,2025-01-12 06:00:00,2025-01-14 12:00:00,2 days 06:00:00,3.5198522599859063
6H,golden,psi,var_10,4,2025-01-16 12:00:00,2025-01-17 18:00:00,1 days 06:00:00,4.042591480259271
6H,golden,psi,var_10,5,2025-01-18 00:00:00,2025-01-20 06:00:00,2 days 06:00:00,1.9225242054867782
6H,golden,psi,var_2,1,2025-01-10 12:00:00,2025-01-10 18:00:00,0 days 06:00:00,0.49700904839925936
6H,golden,psi,var_2,2,2025-01-11 00:00:00,2025-01-11 06:00:00,0 days 06:00:00,0.2241592693009236
6H,golden,psi,var_2,3,2025-01-14 18:00:00,2025-01-15 00:00:00,0 days 06:00:00,0.36478646148764093
6H,golden,psi,var_2,4,2025-01-16 00:00:00,2025-01-18 12:00:00,2 days 12:00:00,5.684985902693581
6H,golden,psi,var_2,5,2025-01-18 18:00:00,2025-01-19 00:00:00,0 days 06:00:00,0.3083329763870085
6H,golden,psi,var_2,6,2025-01-20 12:00:00,2025-01-20 18:00:00,0 days 06:00:00,0.21913231056120538
6H,golden,psi,var_3,1,2025-01-05 00:00:00,2025-01-05 12:00:00,0 days 12:00:00,0.4673506696909402
6H,golden,psi,var_3,2,2025-01-07 18:00:00,2025-01-08 06:00:00,0 days 12:00:00,0.5152983194191636
6H,golden,psi,var_3,3,2025-01-09 12:00:00,2025-01-10 00:00:00,0 days 12:00:00,0.2037464850007687
6H,golden,psi,var_3,4,2025-01-10 18:00:00,2025-01-11 00:00:00,0 days 06:00:00,0.32871786105577583
6H,golden,psi,var_3,5,2025-01-13 00:00:00,2025-01-13 06:00:00,0 days 06:00:00,0.28480382270818316
6H,golden,psi,var_3,6,2025-01-14 18:00:00,2025-01-20 18:00:00,6 days 00:00:00,3.2253935734026857
6H,golden,psi,var_4,1,2025-01-03 06:00:00,2025-01-03 12:00:00,0 days 06:00:00,0.27706695445475465
6H,golden,psi,var_4,2,2025-01-06 18:00:00,2025-01-07 00:00:00,0 days 06:00:00,0.2014982460137879
6H,golden,psi,var_4,3,2025-01-10 18:00:00,2025-01-13 12:00:00,2 days 18:00:00,4.984562721119169
6H,golden,psi,var_4,4,2025-01-14 00:00:00,2025-01-14 06:00:00,0 days 06:00:00,0.32860156011282754
6H,golden,psi,var_4,5,2025-01-15 00:00:00,2025-01-15 06:00:00,0 days 06:00:00,0.3892948597391068
6H,golden,psi,var_4,6,2025-01-15 18:00:00,2025-01-17 00:00:00,1 days 06:00:00,7.661594778984657
6H,golden,psi,var_4,7,2025-01-17 12:00:00,2025-01-20 12:00:00,3 days 00:00:00,10.28388402336499
6H,golden,psi,var_5,1,2025-01-01 06:00:00,2025-01-01 12:00:00,0 days 06:00:00,0.2711155801334646
6H,golden,psi,var_5,2,2025-01-07 18:00:00,2025-01-08 00:00:00,0 days 06:00:00,0.20449123228948013
6H,golden,psi,var_5,3,2025-01-13 12:00:00,2025-01-13 18:00:00,0 days 06:00:00,0.2185831188070215
6H,golden,psi,var_5,4,2025-01-15 06:00:00,2025-01-18 00:00:00,2 days 18:00:00,8.02621710334578
6H,golden,psi,var_5,5,2025-01-20 12:00:00,2025-01-20 18:00:00,0 days 06:00:00,0.23777549428164263
6H,golden,psi,var_6,1,2025-01-01 18:00:00,2025-01-02 00:00:00,0 days 06:00:00,0.2346947936772008
6H,golden,psi,var_6,2,2025-01-05 06:00:00,2025-01-05 12:00:00,0 days 06:00:00,0.22245041522601863
6H,golden,psi,var_6,3,2025-01-06 18:00:00,2025-01-07 00:00:00,0 days 06:00:00,0.2370612179955439
6H,golden,psi,var_6,4,2025-01-07 12:00:00,2025-01-07 18:00:00,0 days 06:00:00,0.20065089383833318
6H,golden,psi,var_6,5,2025-01-08 06:00:00,2025-01-08 12:00:00,0 days 06:00:00,0.20590851788970366
6H,golden,psi,var_6,6,2025-01-11 06:00:00,2025-01-13 12:00:00,2 days 06:00:00,2.9830491357830677
6H,golden,psi,var_6,7,2025-01-17 12:00:00,2025-01-19 12:00:00,2 days 00:00:00,1.8006875610033886
6H,golden,psi,var_6,8,2025-01-20 00:00:00,2025-01-20 12:00:00,0 days 12:00:00,0.5292773060793888
6H,golden,psi,var_7,1,2025-01-02 12:00:00,2025-01-05 12:00:00,3 days 00:00:00,7.4949152683906775
6H,golden,psi,var_7,2,2025-01-05 18:00:00,2025-01-06 12:00:00,0 days 18:00:00,0.31717511017070615
6H,golden,psi,var_7,3,2025-01-13 06:00:00,2025-01-14 18:00:00,1 days 12:00:00,1.1062074554695265
6H,golden,psi,var_7,4,2025-01-15 12:00:00,2025-01-15 18:00:00,0 days 06:00:00,0.3662100746562811
6H,golden,psi,var_7,5,2025-01-16 06:00:00,2025-01-16 12:00:00,0 days 06:00:00,0.25354246270505376
6H,golden,psi,var_7,6,2025-01-17 06:00:00,2025-01-17 12:00:00,0 days 06:00:00,0.21183815576551965
6H,golden,psi,var_7,7,2025-01-19 06:00:00,2025-01-20 18:00:00,1 days 12:00:00,5.325666417456418
6H,golden,psi,var_8,1,2025-01-03 00:00:00,2025-01-03 12:00:00,0 days 12:00:00,0.4215046230212735
6H,golden,psi,var_8,2,2025-01-07 12:00:00,2025-01-07 18:00:00,0 days 06:00:00,0.3447941753017193
6H,golden,psi,var_8,3,2025-01-10 00:00:00,2025-01-10 06:00:00,0 days 06:00:00,0.20221935522116913
6H,golden,psi,var_8,4,2025-01-10 18:00:00,2025-01-11 12:00:00,0 days 18:00:00,0.255998672982932
6H,golden,psi,var_8,5,2025-01-12 00:00:00,2025-01-12 06:00:00,0 days 06:00:00,0.23194997777143866
6H,golden,psi,var_8,6,2025-01-12 12:00:00,2025-01-12 18:00:00,0 days 06:00:00,0.25407840915955743
6H,golden,psi,var_8,7,2025-01-13 06:00:00,2025-01-13 12:00:00,0 days 06:00:00,0.22365892101151758
6H,golden,psi,var_8,8,2025-01-14 12:00:00,2025-01-14 18:00:00,0 days 06:00:00,0.22756543094842624
6H,golden,psi,var_8,9,2025-01-15 12:00:00,2025-01-16 12:00:00,1 days 00:00:00,4.460617265239958
6H,golden,psi,var_8,10,2025-01-17 12:00:00,2025-01-20 18:00:00,3 days 06:00:00,6.587730969168019
6H,golden,psi,var_9,1,2025-01-01 06:00:00,2025-01-01 12:00:00,0 days 06:00:00,0.24557246088982476
6H,golden,psi,var_9,2,2025-01-07 00:00:00,2025-01-07 06:00:00,0 days 06:00:00,0.3957831210196447
6H,golden,psi,var_9,3,2025-01-07 12:00:00,2025-01-07 18:00:00,0 days 06:00:00,0.20709754849650483
6H,golden,psi,var_9,4,2025-01-09 00:00:00,2025-01-09 12:00:00,0 days 12:00:00,0.27771074867612844
6H,golden,psi,var_9,5,2025-01-10 18:00:00,2025-01-11 06:00:00,0 days 12:00:00,0.31775483684687666
6H,golden,psi,var_9,6,2025-01-11 12:00:00,2025-01-11 18:00:00,0 days 06:00:00,0.3424461652903412
6H,golden,psi,var_9,7,2025-01-12 00:00:00,2025-01-12 12:00:00,0 days 12:00:00,0.34656238158196195
6H,golden,psi,var_9,8,2025-01-12 18:00:00,2025-01-13 06:00:00,0 days 12:00:00,0.5017265010736874
6H,golden,psi,var_9,9,2025-01-15 06:00:00,2025-01-15 12:00:00,0 days 06:00:00,0.2902241869141578
6H,golden,psi,var_9,10,2025-01-16 06:00:00,2025-01-16 12:00:00,0 days 06:00:00,0.29723941553831257
6H,golden,psi,var_9,11,2025-01-16 18:00:00,2025-01-17 00:00:00,0 days 06:00:00,0.28277121993440635
6H,golden,psi,var_9,12,2025-01-17 06:00:00,2025-01-17 12:00:00,0 days 06:00:00,0.2602404203399893
6H,golden,psi,var_9,13,2025-01-18 00:00:00,2025-01-20 06:00:00,2 days 06:00:00,0.7136812863434129
6H,golden,wasserstein,var_1,1,2025-01-13 12:00:00,2025-01-16 00:00:00,2 days 12:00:00,0.5441579182093419
6H,golden,wasserstein,var_1,2,2025-01-19 00:00:00,2025-01-20 06:00:00,1 days 06:00:00,0.8112849133512496
6H,golden,wasserstein,var_10,1,2025-01-06 06:00:00,2025-01-09 18:00:00,3 days 12:00:00,1.3562576027649356
6H,golden,wasserstein,var_10,2,2025-01-10 00:00:00,2025-01-10 12:00:00,0 days 12:00:00,0.4287401496380414
6H,golden,wasserstein,var_10,3,2025-01-11 00:00:00,2025-01-11 06:00:00,0 days 06:00:00,0.3924924199736296
6H,golden,wasserstein,var_10,4,2025-01-12 06:00:00,2025-01-14 06:00:00,2 days 00:00:00,0.8209441973148864
6H,golden,wasserstein,var_10,5,2025-01-16 12:00:00,2025-01-17 12:00:00,1 days 00:00:00,0.98226520943684
6H,golden,wasserstein,var_10,6,2025-01-18 06:00:00,2025-01-20 00:00:00,1 days 18:00:00,0.5197965318508553
6H,golden,wasserstein,var_2,1,2025-01-14 18:00:00,2025-01-15 00:00:00,0 days 06:00:00,0.25814034723220464
6H,golden,wasserstein,var_2,2,2025-01-16 00:00:00,2025-01-17 18:00:00,1 days 18:00:00,1.2112051043222567
6H,golden,wasserstein,var_2,3,2025-01-18 00:00:00,2025-01-18 06:00:00,0 days 06:00:00,0.4403833041817387
6H,golden,wasserstein,var_3,1,2025-01-15 18:00:00,2025-01-19 00:00:00,3 days 06:00:00,0.5369500332307491
6H,golden,wasserstein,var_3,2,2025-01-19 06:00:00,2025-01-20 18:00:00,1 days 12:00:00,0.8222960402558805
6H,golden,wasserstein,var_4,1,2025-01-10 18:00:00,2025-01-13 12:00:00,2 days 18:00:00,1.0234297614645933
6H,golden,wasserstein,var_4,2,2025-01-14 00:00:00,2025-01-14 06:00:00,0 days 06:00:00,0.26374830154341194
6H,golden,wasserstein,var_4,3,2025-01-15 00:00:00,2025-01-15 06:00:00,0 days 06:00:00,0.2949467212687489
6H,golden,wasserstein,var_4,4,2025-01-15 18:00:00,2025-01-16 18:00:00,1 days 00:00:00,1.1085227747786346
